"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name",Segment,Country,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,Sales,"Year ( Order Date )","Month ( Order date )","Month number"
3577,CA-2017-103163,"Wednesday, June 7, 2017","Sunday, June 11, 2017","Standard Class",FM-14290,"Frank Merwin","Home Office","United States",Bakersfield,California,93309,West,OFF-BI-10003305,"Office Supplies",Binders,4.784,2017,June,6
3618,CA-2018-141929,"Tuesday, September 4, 2018","Saturday, September 8, 2018","Standard Class",RA-19285,"Ralph Arnett",Consumer,"United States","Los Angeles",California,90004,West,OFF-BI-10004632,"Office Supplies",Binders,487.984,2018,September,9
3791,CA-2015-107139,"Sunday, July 5, 2015","Saturday, July 11, 2015","Standard Class",DP-13390,"Dennis Pardue","Home Office","United States","Los Angeles",California,90004,West,OFF-BI-10001670,"Office Supplies",Binders,180.96,2015,July,7
4041,CA-2015-110786,"Tuesday, December 29, 2015","Saturday, January 2, 2016","Standard Class",AJ-10795,"Anthony Johnson",Corporate,"United States","San Francisco",California,94110,West,OFF-BI-10003305,"Office Supplies",Binders,14.352,2015,December,12
4106,US-2018-155999,"Tuesday, August 7, 2018","Monday, August 13, 2018","Standard Class",JK-15370,"Jay Kimmel",Consumer,"United States","San Diego",California,92105,West,OFF-BI-10000404,"Office Supplies",Binders,13.76,2018,August,8
4117,CA-2016-153416,"Thursday, November 24, 2016","Tuesday, November 29, 2016","Standard Class",TS-21340,"Toby Swindell",Consumer,"United States","Los Angeles",California,90036,West,OFF-BI-10002813,"Office Supplies",Binders,3.168,2016,November,11
4120,CA-2016-153416,"Thursday, November 24, 2016","Tuesday, November 29, 2016","Standard Class",TS-21340,"Toby Swindell",Consumer,"United States","Los Angeles",California,90036,West,OFF-BI-10002706,"Office Supplies",Binders,91.392,2016,November,11
4136,CA-2018-105914,"Tuesday, October 2, 2018","Monday, October 8, 2018","Standard Class",PV-18985,"Paul Van Hugh","Home Office","United States","Los Angeles",California,90036,West,OFF-BI-10002854,"Office Supplies",Binders,112.12,2018,October,10
4180,US-2018-119039,"Tuesday, March 6, 2018","Saturday, March 10, 2018","Standard Class",BF-11170,"Ben Ferrer","Home Office","United States","San Francisco",California,94109,West,OFF-BI-10004182,"Office Supplies",Binders,14.976,2018,March,3
4242,CA-2015-133704,"Sunday, September 20, 2015","Saturday, September 26, 2015","Standard Class",MA-17995,"Michelle Arnett","Home Office","United States","Los Angeles",California,90004,West,OFF-BI-10001636,"Office Supplies",Binders,20.232,2015,September,9
4311,CA-2015-125829,"Wednesday, November 4, 2015","Wednesday, November 11, 2015","Standard Class",WB-21850,"William Brown",Consumer,"United States","Los Angeles",California,90045,West,OFF-BI-10001036,"Office Supplies",Binders,21.936,2015,November,11
4316,CA-2016-115945,"Saturday, June 25, 2016","Friday, July 1, 2016","Standard Class",AB-10165,"Alan Barnes",Consumer,"United States","Los Angeles",California,90045,West,OFF-BI-10004330,"Office Supplies",Binders,88.752,2016,June,6
4388,CA-2017-156811,"Friday, October 27, 2017","Thursday, November 2, 2017","Standard Class",BP-11095,"Bart Pistole",Corporate,"United States","San Francisco",California,94122,West,OFF-BI-10001628,"Office Supplies",Binders,25.032,2017,October,10
4457,US-2016-146745,"Saturday, September 3, 2016","Thursday, September 8, 2016","Standard Class",AS-10630,"Ann Steele","Home Office","United States","San Francisco",California,94110,West,OFF-BI-10003274,"Office Supplies",Binders,6.368,2016,September,9
4483,CA-2017-109365,"Friday, November 3, 2017","Wednesday, November 8, 2017","Standard Class",XP-21865,"Xylona Preis",Consumer,"United States","Los Angeles",California,90049,West,OFF-BI-10003981,"Office Supplies",Binders,43.584,2017,November,11
4485,CA-2017-109365,"Friday, November 3, 2017","Wednesday, November 8, 2017","Standard Class",XP-21865,"Xylona Preis",Consumer,"United States","Los Angeles",California,90049,West,OFF-BI-10002071,"Office Supplies",Binders,9.296,2017,November,11
4501,CA-2017-124814,"Monday, April 10, 2017","Sunday, April 16, 2017","Standard Class",FM-14215,"Filia McAdams",Corporate,"United States",Bakersfield,California,93309,West,OFF-BI-10000174,"Office Supplies",Binders,23.2,2017,April,4
4729,CA-2015-123323,"Saturday, November 7, 2015","Thursday, November 12, 2015","Standard Class",LH-16900,"Lena Hernandez",Consumer,"United States","San Francisco",California,94110,West,OFF-BI-10003684,"Office Supplies",Binders,123.144,2015,November,11
4835,CA-2018-167661,"Friday, October 5, 2018","Wednesday, October 10, 2018","Standard Class",MP-18175,"Mike Pelletier","Home Office","United States","San Francisco",California,94110,West,OFF-BI-10002571,"Office Supplies",Binders,39.92,2018,October,10
4837,CA-2018-167661,"Friday, October 5, 2018","Wednesday, October 10, 2018","Standard Class",MP-18175,"Mike Pelletier","Home Office","United States","San Francisco",California,94110,West,OFF-BI-10001097,"Office Supplies",Binders,19.936,2018,October,10
4857,CA-2016-137526,"Wednesday, January 13, 2016","Sunday, January 17, 2016","Standard Class",PB-19150,"Philip Brown",Consumer,"United States","Los Angeles",California,90004,West,OFF-BI-10003364,"Office Supplies",Binders,70.008,2016,January,1
4884,CA-2018-104080,"Thursday, March 8, 2018","Thursday, March 15, 2018","Standard Class",AH-10210,"Alan Hwang",Consumer,"United States",Anaheim,California,92804,West,OFF-BI-10003876,"Office Supplies",Binders,171.2,2018,March,3
4949,CA-2018-107125,"Tuesday, November 27, 2018","Sunday, December 2, 2018","Standard Class",BD-11320,"Bill Donatelli",Consumer,"United States","Los Angeles",California,90045,West,OFF-BI-10001989,"Office Supplies",Binders,117.488,2018,November,11
4990,CA-2018-107321,"Friday, August 31, 2018","Tuesday, September 4, 2018","Standard Class",AW-10930,"Arthur Wiediger","Home Office","United States","San Francisco",California,94110,West,OFF-BI-10004022,"Office Supplies",Binders,6.672,2018,August,8
5032,CA-2018-139304,"Monday, January 29, 2018","Friday, February 2, 2018","Standard Class",VG-21790,"Vivek Gonzalez",Consumer,"United States","San Francisco",California,94109,West,OFF-BI-10002498,"Office Supplies",Binders,119.616,2018,January,1
5100,CA-2016-141936,"Sunday, August 7, 2016","Friday, August 12, 2016","Standard Class",PN-18775,"Parhena Norris","Home Office","United States",Bakersfield,California,93309,West,OFF-BI-10002194,"Office Supplies",Binders,19.152,2016,August,8
5137,CA-2016-146696,"Wednesday, December 14, 2016","Monday, December 19, 2016","Standard Class",RD-19480,"Rick Duston",Consumer,"United States","San Diego",California,92105,West,OFF-BI-10002432,"Office Supplies",Binders,8.096,2016,December,12
5241,CA-2017-116561,"Monday, September 11, 2017","Sunday, September 17, 2017","Standard Class",EB-14110,"Eugene Barchas",Consumer,"United States","San Jose",California,95123,West,OFF-BI-10001658,"Office Supplies",Binders,39.872,2017,September,9
5357,CA-2017-138037,"Friday, September 29, 2017","Tuesday, October 3, 2017","Standard Class",AR-10540,"Andy Reiter",Consumer,"United States","San Francisco",California,94109,West,OFF-BI-10002982,"Office Supplies",Binders,27.24,2017,September,9
5409,CA-2018-108854,"Saturday, December 8, 2018","Friday, December 14, 2018","Standard Class",DM-13345,"Denise Monton",Corporate,"United States","San Francisco",California,94109,West,OFF-BI-10002854,"Office Supplies",Binders,22.424,2018,December,12
5410,CA-2018-108854,"Saturday, December 8, 2018","Friday, December 14, 2018","Standard Class",DM-13345,"Denise Monton",Corporate,"United States","San Francisco",California,94109,West,OFF-BI-10001670,"Office Supplies",Binders,90.48,2018,December,12
5423,US-2017-163258,"Friday, December 29, 2017","Tuesday, January 2, 2018","Standard Class",PF-19225,"Phillip Flathmann",Consumer,"United States","Los Angeles",California,90045,West,OFF-BI-10000138,"Office Supplies",Binders,11.232,2017,December,12
5636,CA-2018-123022,"Monday, September 3, 2018","Saturday, September 8, 2018","Standard Class",SC-20050,"Sample Company A","Home Office","United States","La Mesa",California,91941,West,OFF-BI-10002225,"Office Supplies",Binders,82.56,2018,September,9
5739,CA-2017-156139,"Sunday, December 31, 2017","Saturday, January 6, 2018","Standard Class",BP-11155,"Becky Pak",Consumer,"United States","San Francisco",California,94109,West,OFF-BI-10004233,"Office Supplies",Binders,38.376,2017,December,12
5776,CA-2017-142398,"Wednesday, April 12, 2017","Sunday, April 16, 2017","Standard Class",BP-11290,"Beth Paige",Consumer,"United States","Los Angeles",California,90036,West,OFF-BI-10004826,"Office Supplies",Binders,13.208,2017,April,4
5824,CA-2018-117632,"Saturday, May 12, 2018","Friday, May 18, 2018","Standard Class",CS-12175,"Charles Sheldon",Corporate,"United States","San Francisco",California,94122,West,OFF-BI-10001900,"Office Supplies",Binders,19.168,2018,May,5
5901,CA-2016-146465,"Sunday, November 20, 2016","Thursday, November 24, 2016","Standard Class",PB-18805,"Patrick Bzostek","Home Office","United States","San Francisco",California,94122,West,OFF-BI-10004528,"Office Supplies",Binders,24.192,2016,November,11
5908,US-2017-113985,"Saturday, December 2, 2017","Thursday, December 7, 2017","Standard Class",KD-16495,"Keith Dawkins",Corporate,"United States","San Jose",California,95123,West,OFF-BI-10002353,"Office Supplies",Binders,24.704,2017,December,12
5911,US-2017-113985,"Saturday, December 2, 2017","Thursday, December 7, 2017","Standard Class",KD-16495,"Keith Dawkins",Corporate,"United States","San Jose",California,95123,West,OFF-BI-10000632,"Office Supplies",Binders,104.184,2017,December,12
5991,US-2018-163300,"Saturday, September 15, 2018","Friday, September 21, 2018","Standard Class",ES-14020,"Erica Smith",Consumer,"United States","Los Angeles",California,90049,West,OFF-BI-10004390,"Office Supplies",Binders,2357.488,2018,September,9
6075,CA-2018-121398,"Tuesday, December 25, 2018","Saturday, December 29, 2018","Standard Class",FH-14365,"Fred Hopkins",Corporate,"United States","Los Angeles",California,90008,West,OFF-BI-10001718,"Office Supplies",Binders,153.552,2018,December,12
6116,CA-2017-133802,"Tuesday, March 14, 2017","Monday, March 20, 2017","Standard Class",SP-20650,"Stephanie Phelps",Corporate,"United States","Redwood City",California,94061,West,OFF-BI-10003291,"Office Supplies",Binders,41.904,2017,March,3
6127,CA-2018-145772,"Sunday, June 3, 2018","Thursday, June 7, 2018","Standard Class",SS-20140,"Saphhira Shifley",Corporate,"United States","Los Angeles",California,90036,West,OFF-BI-10002049,"Office Supplies",Binders,3.912,2018,June,6
6148,CA-2018-105130,"Wednesday, November 21, 2018","Sunday, November 25, 2018","Standard Class",PJ-18835,"Patrick Jones",Corporate,"United States","San Francisco",California,94122,West,OFF-BI-10001191,"Office Supplies",Binders,40.736,2018,November,11
6289,CA-2015-100090,"Wednesday, July 8, 2015","Sunday, July 12, 2015","Standard Class",EB-13705,"Ed Braxton",Corporate,"United States","San Francisco",California,94122,West,OFF-BI-10001597,"Office Supplies",Binders,196.704,2015,July,7
6299,CA-2015-169852,"Wednesday, October 21, 2015","Monday, October 26, 2015","Standard Class",SF-20965,"Sylvia Foulston",Corporate,"United States","San Diego",California,92024,West,OFF-BI-10001460,"Office Supplies",Binders,36.36,2015,October,10
6348,CA-2016-104486,"Sunday, May 1, 2016","Friday, May 6, 2016","Standard Class",PO-18850,"Patrick O'Brill",Consumer,"United States","San Francisco",California,94109,West,OFF-BI-10000309,"Office Supplies",Binders,12.176,2016,May,5
6369,US-2018-147998,"Saturday, May 19, 2018","Thursday, May 24, 2018","Standard Class",SA-20830,"Sue Ann Reed",Consumer,"United States","San Jose",California,95123,West,OFF-BI-10002082,"Office Supplies",Binders,133.12,2018,May,5
6520,US-2018-116652,"Saturday, September 15, 2018","Wednesday, September 19, 2018","Standard Class",RD-19480,"Rick Duston",Consumer,"United States","San Francisco",California,94122,West,OFF-BI-10004528,"Office Supplies",Binders,2.688,2018,September,9
6701,CA-2018-145429,"Saturday, July 21, 2018","Wednesday, July 25, 2018","Standard Class",SW-20455,"Shaun Weien",Consumer,"United States","San Diego",California,92024,West,OFF-BI-10001524,"Office Supplies",Binders,50.352,2018,July,7
6739,CA-2017-123358,"Monday, April 10, 2017","Monday, April 17, 2017","Standard Class",BT-11680,"Brian Thompson",Consumer,"United States","San Francisco",California,94122,West,OFF-BI-10000069,"Office Supplies",Binders,48.032,2017,April,4
6773,CA-2017-119018,"Saturday, November 4, 2017","Wednesday, November 8, 2017","Standard Class",CW-11905,"Carl Weiss","Home Office","United States","Los Angeles",California,90004,West,OFF-BI-10003314,"Office Supplies",Binders,7.712,2017,November,11
6774,CA-2017-119018,"Saturday, November 4, 2017","Wednesday, November 8, 2017","Standard Class",CW-11905,"Carl Weiss","Home Office","United States","Los Angeles",California,90004,West,OFF-BI-10000494,"Office Supplies",Binders,4.176,2017,November,11
6865,US-2017-126452,"Monday, August 21, 2017","Monday, August 28, 2017","Standard Class",SC-20230,"Scot Coram",Corporate,"United States","Los Angeles",California,90004,West,OFF-BI-10004465,"Office Supplies",Binders,12.672,2017,August,8
6889,CA-2018-120222,"Wednesday, April 25, 2018","Wednesday, May 2, 2018","Standard Class",LL-16840,"Lauren Leatherbury",Consumer,"United States","Los Angeles",California,90032,West,OFF-BI-10000666,"Office Supplies",Binders,73.344,2018,April,4
7183,CA-2018-150609,"Monday, April 30, 2018","Friday, May 4, 2018","Standard Class",NZ-18565,"Nick Zandusky","Home Office","United States","Los Angeles",California,90032,West,OFF-BI-10002071,"Office Supplies",Binders,23.24,2018,April,4
7376,CA-2018-100580,"Monday, August 13, 2018","Monday, August 20, 2018","Standard Class",MK-17905,"Michael Kennedy",Corporate,"United States","San Diego",California,92037,West,OFF-BI-10000069,"Office Supplies",Binders,36.024,2018,August,8
7435,CA-2016-148180,"Tuesday, July 26, 2016","Sunday, July 31, 2016","Standard Class",BP-11095,"Bart Pistole",Corporate,"United States",Oxnard,California,93030,West,OFF-BI-10000605,"Office Supplies",Binders,9.144,2016,July,7
7436,CA-2016-148180,"Tuesday, July 26, 2016","Sunday, July 31, 2016","Standard Class",BP-11095,"Bart Pistole",Corporate,"United States",Oxnard,California,93030,West,OFF-BI-10003314,"Office Supplies",Binders,23.136,2016,July,7
7440,US-2018-163657,"Sunday, September 2, 2018","Thursday, September 6, 2018","Standard Class",JL-15235,"Janet Lee",Consumer,"United States","Los Angeles",California,90049,West,OFF-BI-10000138,"Office Supplies",Binders,18.72,2018,September,9
7496,CA-2018-121048,"Saturday, July 14, 2018","Wednesday, July 18, 2018","Standard Class",TC-21295,"Toby Carlisle",Consumer,"United States",Westminster,California,92683,West,OFF-BI-10004022,"Office Supplies",Binders,4.448,2018,July,7
7779,CA-2015-166961,"Sunday, December 27, 2015","Thursday, December 31, 2015","Standard Class",CD-12790,"Cynthia Delaney","Home Office","United States","Moreno Valley",California,92553,West,OFF-BI-10002353,"Office Supplies",Binders,37.056,2015,December,12
7832,CA-2016-137302,"Tuesday, April 26, 2016","Sunday, May 1, 2016","Standard Class",BW-11110,"Bart Watters",Corporate,"United States","San Diego",California,92105,West,OFF-BI-10001524,"Office Supplies",Binders,50.352,2016,April,4
7937,CA-2018-166093,"Friday, August 17, 2018","Friday, August 24, 2018","Standard Class",RW-19540,"Rick Wilson",Corporate,"United States",Brentwood,California,94513,West,OFF-BI-10000174,"Office Supplies",Binders,13.92,2018,August,8
7940,CA-2018-166093,"Friday, August 17, 2018","Friday, August 24, 2018","Standard Class",RW-19540,"Rick Wilson",Corporate,"United States",Brentwood,California,94513,West,OFF-BI-10004230,"Office Supplies",Binders,221.056,2018,August,8
7980,CA-2016-113040,"Saturday, August 27, 2016","Wednesday, August 31, 2016","Standard Class",CC-12100,"Chad Cunningham","Home Office","United States","Los Angeles",California,90045,West,OFF-BI-10001249,"Office Supplies",Binders,5.104,2016,August,8
8058,CA-2016-121188,"Sunday, August 28, 2016","Sunday, September 4, 2016","Standard Class",CB-12025,"Cassandra Brandow",Consumer,"United States","Los Angeles",California,90049,West,OFF-BI-10001617,"Office Supplies",Binders,41.36,2016,August,8
8089,CA-2016-107020,"Sunday, July 10, 2016","Thursday, July 14, 2016","Standard Class",MV-18190,"Mike Vittorini",Consumer,"United States","San Bernardino",California,92404,West,OFF-BI-10003719,"Office Supplies",Binders,39.92,2016,July,7
8122,CA-2017-116722,"Saturday, November 11, 2017","Thursday, November 16, 2017","Standard Class",LP-17080,"Liz Pelletier",Consumer,"United States","San Francisco",California,94110,West,OFF-BI-10001890,"Office Supplies",Binders,31.504,2017,November,11
8165,CA-2016-168207,"Wednesday, November 2, 2016","Sunday, November 6, 2016","Standard Class",LT-17110,"Liz Thompson",Consumer,"United States","San Diego",California,92105,West,OFF-BI-10001524,"Office Supplies",Binders,117.488,2016,November,11
8166,CA-2016-168207,"Wednesday, November 2, 2016","Sunday, November 6, 2016","Standard Class",LT-17110,"Liz Thompson",Consumer,"United States","San Diego",California,92105,West,OFF-BI-10003355,"Office Supplies",Binders,11.952,2016,November,11
